subject,session,scan,dvars,gcor,mean_fd,num_fd,outlier,perc_fd,quality,site
50999,session_1,rest_1,1.046232438,0.3789071513,0.0760885748,0,0.0062634444,0,0.0124291519,NYU
51000,session_1,rest_1,1.0235360257,0.3516394414,0.1008784696,1,0.0071992222,0.5524861878,0.0131021941,NYU
51001,session_1,rest_1,1.0707824051,0.402186102,0.1268449328,0,0.0072382778,0,0.0141546314,NYU
51002,session_1,rest_1,1.0264022752,0.3745012673,0.1019173857,3,0.0118795556,1.6574585635,0.017690886,NYU
51003,session_1,rest_1,1.0235951805,0.4347840919,0.0647123452,0,0.0074103333,0,0.0113975112,NYU
51006,session_1,rest_1,1.0866365802,0.4651589901,0.0422179437,0,0.0065012778,0,0.0107575217,NYU
51007,session_1,rest_1,1.0393140152,0.4376532587,0.0666752323,0,0.0068773333,0,0.012909548,NYU
51008,session_1,rest_1,1.0045063972,0.3485040857,0.0919825261,0,0.0060732222,0,0.0158697794,NYU
51009,session_1,rest_1,1.0694731449,0.3103622394,0.0997124123,2,0.0084979444,1.1049723757,0.0162948328,NYU
51010,session_1,rest_1,1.0744770256,0.3458838151,0.0670276731,0,0.0064412778,0,0.0188130394,NYU
51011,session_1,rest_1,1.0624651755,0.3141269856,0.1899903095,6,0.0137006667,3.3149171271,0.0190080347,NYU
51012,session_1,rest_1,0.9617753605,0.3130035767,0.1624530533,1,0.0074411667,0.5524861878,0.0240832361,NYU
51013,session_1,rest_1,0.8669865865,0.3158026864,0.1190914314,1,0.0063220556,0.5524861878,0.033089355,NYU
51014,session_1,rest_1,1.0538165495,0.3892935832,0.0392469018,0,0.0064656111,0,0.0106154604,NYU
51015,session_1,rest_1,0.974002526,0.387340279,0.0377327734,0,0.0066383333,0,0.0076029139,NYU
51016,session_1,rest_1,1.069628306,0.3494017951,0.0252255266,0,0.006312,0,0.0132854867,NYU
51017,session_1,rest_1,0.8934544597,0.313597978,0.0613458101,0,0.0053694444,0,0.0123826802,NYU
51018,session_1,rest_1,0.9856239097,0.3622419799,0.0409004375,0,0.0059984444,0,0.0117478961,NYU
51019,session_1,rest_1,0.9734557193,0.3830037729,0.0344321776,0,0.006418,0,0.0133887355,NYU
51020,session_1,rest_1,0.9064728894,0.3197363983,0.0779264026,1,0.0064337222,0.5524861878,0.0232596328,NYU
51021,session_1,rest_1,0.833686437,0.2509675007,0.0848770744,0,0.0070834444,0,0.0334572189,NYU
51023,session_1,rest_1,0.9805308383,0.3542927357,0.0385571762,0,0.0059927778,0,0.0096995225,NYU
51024,session_1,rest_1,0.9309943694,0.3161048149,0.0366490587,0,0.0056442778,0,0.0096397391,NYU
51025,session_1,rest_1,1.0453940751,0.3711457862,0.040215755,0,0.0061470556,0,0.0124185407,NYU
51026,session_1,rest_1,0.917312981,0.3076309354,0.0295316742,0,0.0055888333,0,0.0144381181,NYU
51027,session_1,rest_1,1.0226753714,0.3747799007,0.0342509989,0,0.0062992222,0,0.0137255494,NYU
51028,session_1,rest_1,0.973046448,0.3373825757,0.0255498234,0,0.0059032778,0,0.0152950617,NYU
51029,session_1,rest_1,1.0229068492,0.3506509345,0.0705406824,0,0.0063624444,0,0.0117302478,NYU
51030,session_1,rest_1,0.993259082,0.3092143665,0.2880049502,6,0.0101605556,3.3149171271,0.02647127,NYU
51032,session_1,rest_1,1.0139709481,0.3545864145,0.114858219,4,0.0127446111,2.2099447514,0.0144834389,NYU
51033,session_1,rest_1,0.997338894,0.39105914,0.1839758968,1,0.0073841111,0.5524861878,0.0156604309,NYU
51034,session_1,rest_1,0.9386214665,0.2747175997,0.0927398553,0,0.0065343889,0,0.0271560744,NYU
51035,session_1,rest_1,1.0255192132,0.3633107891,0.1644861738,5,0.0122640556,2.7624309392,0.025286665,NYU
51036,session_1,rest_1,0.9591588489,0.45120966,0.053537948,0,0.0061503333,0,0.0105618676,NYU
51038,session_1,rest_1,1.0634659912,0.4623134459,0.0330913643,0,0.0063984444,0,0.0105462239,NYU
51039,session_1,rest_1,1.027616799,0.4381955014,0.0441948323,0,0.0062616667,0,0.0117672108,NYU
51040,session_1,rest_1,0.9735280483,0.4275222578,0.0212546229,0,0.0063697778,0,0.0125613876,NYU
51041,session_1,rest_1,1.0707979813,0.4921719279,0.0312612361,0,0.006582,0,0.0114808841,NYU
51042,session_1,rest_1,0.9150609202,0.4277342815,0.0876996277,0,0.0060003333,0,0.0087316245,NYU
51044,session_1,rest_1,0.9872061233,0.4073426609,0.0572599899,0,0.0071604444,0,0.0107969116,NYU
51045,session_1,rest_1,0.9928077203,0.3591339241,0.0788712699,0,0.0065171111,0,0.0155515153,NYU
51046,session_1,rest_1,1.0718589197,0.414019945,0.0476712056,0,0.0064058889,0,0.0125731682,NYU
51047,session_1,rest_1,1.0196996716,0.4271089606,0.0311921563,0,0.0062516667,0,0.0116534686,NYU
51048,session_1,rest_1,1.0294197242,0.3848688361,0.0390328368,0,0.0063678889,0,0.0114847625,NYU
51049,session_1,rest_1,1.0656052945,0.448004484,0.0311857077,0,0.0064622222,0,0.0118580981,NYU
51050,session_1,rest_1,0.9910251831,0.4378743014,0.0340263213,0,0.0064096111,0,0.0100442381,NYU
51051,session_1,rest_1,0.9679258105,0.414813736,0.049028878,0,0.0063042222,0,0.0097480811,NYU
51052,session_1,rest_1,0.9603770398,0.3779882705,0.0386958959,0,0.0072801111,0,0.0127671496,NYU
51053,session_1,rest_1,1.0328707179,0.4140488908,0.0411648891,0,0.0062690556,0,0.0109350893,NYU
51054,session_1,rest_1,1.0173841548,0.3376188148,0.0694368926,0,0.0059922778,0,0.0153177158,NYU
51055,session_1,rest_1,0.9725685074,0.3862022494,0.0381833549,0,0.0061388889,0,0.0173089275,NYU
51056,session_1,rest_1,0.9404579911,0.392912877,0.0161171065,0,0.0060841667,0,0.0106890538,NYU
51057,session_1,rest_1,0.9508481903,0.4203294199,0.0230948929,0,0.0062238889,0,0.0131369393,NYU
51058,session_1,rest_1,0.9965339028,0.3864399102,0.0333166135,0,0.0060150556,0,0.0113847337,NYU
51059,session_1,rest_1,0.9680965085,0.3872980975,0.0313396042,0,0.006187,0,0.0125680601,NYU
51060,session_1,rest_1,1.0067974252,0.3989622182,0.1015134331,0,0.0065232222,0,0.0111693164,NYU
51061,session_1,rest_1,0.9583302721,0.4128368342,0.0223012531,0,0.0065423889,0,0.0092300149,NYU
51062,session_1,rest_1,1.0219759879,0.3875264957,0.0436416585,0,0.0066655556,0,0.0134027568,NYU
51063,session_1,rest_1,0.9609237044,0.3420127407,0.0345029405,0,0.0067443333,0,0.0156480083,NYU
51064,session_1,rest_1,1.0219625108,0.4298001603,0.0452675816,0,0.0064568333,0,0.0137342812,NYU
51065,session_1,rest_1,0.9053671548,0.3549073762,0.0706369177,0,0.0058541667,0,0.0157444042,NYU
51066,session_1,rest_1,0.9832184976,0.2977850293,0.0572455082,0,0.0058059444,0,0.0181944483,NYU
51067,session_1,rest_1,0.9606361223,0.3317388398,0.043603068,0,0.0060190556,0,0.0173477033,NYU
51068,session_1,rest_1,0.8488826359,0.2880636187,0.0631360023,1,0.0066756111,0.5524861878,0.0182266384,NYU
51069,session_1,rest_1,0.9292730594,0.4462602263,0.0270431968,0,0.0061058889,0,0.010411666,NYU
51070,session_1,rest_1,1.0663405007,0.4087463525,0.0694584774,0,0.0066072222,0,0.0135021605,NYU
51071,session_1,rest_1,1.0433052378,0.4468442683,0.0473618573,0,0.0065162222,0,0.0134251143,NYU
51072,session_1,rest_1,1.0120802794,0.3480632588,0.0348287061,0,0.0061043333,0,0.0129285708,NYU
51073,session_1,rest_1,0.9594255765,0.4421862644,0.0798692294,0,0.0063441111,0,0.0118927023,NYU
51074,session_1,rest_1,1.0040499402,0.3878015485,0.0289910708,0,0.0062801667,0,0.0100360091,NYU
51075,session_1,rest_1,0.9576454652,0.3235361488,0.0537673424,0,0.0059551667,0,0.0216457594,NYU
51076,session_1,rest_1,0.9870809798,0.3302777895,0.0273571018,0,0.0056926667,0,0.0179456411,NYU
51077,session_1,rest_1,0.9580926055,0.2774624412,0.1895818983,4,0.0099465,2.2099447514,0.0239480961,NYU
51078,session_1,rest_1,1.0163383337,0.4612108524,0.0531895439,0,0.007421,0,0.016983185,NYU
51079,session_1,rest_1,0.9658025069,0.4274718266,0.0851000314,1,0.0075011111,0.5524861878,0.0123337083,NYU
51080,session_1,rest_1,1.052848357,0.3847248934,0.0381331032,0,0.0065785556,0,0.0119328053,NYU
51081,session_1,rest_1,1.0806239936,0.4295638405,0.0251127323,0,0.0060803333,0,0.0098204792,NYU
51082,session_1,rest_1,0.9504192331,0.3772521895,0.0975685762,0,0.0069563333,0,0.0166929633,NYU
51083,session_1,rest_1,0.9640602403,0.4040026071,0.0709534605,0,0.0068161111,0,0.0161412001,NYU
51084,session_1,rest_1,0.9625948878,0.3730895308,0.0851070069,0,0.0071732778,0,0.0158995267,NYU
51085,session_1,rest_1,0.9905249387,0.4020126628,0.0478370306,0,0.0063638889,0,0.0120239609,NYU
51086,session_1,rest_1,1.0409824952,0.3850382817,0.0478035768,0,0.0066813333,0,0.0106228709,NYU
51087,session_1,rest_1,1.0398231919,0.4020856342,0.1206240754,0,0.0076671667,0,0.0146866944,NYU
51088,session_1,rest_1,1.0537076515,0.409910287,0.0440091915,0,0.0062643333,0,0.0122608574,NYU
51089,session_1,rest_1,0.9183897729,0.3775580451,0.0767718327,0,0.0061902778,0,0.0119008493,NYU
51090,session_1,rest_1,1.0400169999,0.4198106299,0.0372375192,0,0.0062736111,0,0.0113949814,NYU
51091,session_1,rest_1,1.0078652225,0.39822869,0.0677728262,0,0.0061711111,0,0.0109239678,NYU
51093,session_1,rest_1,1.0357605756,0.4595193707,0.0592187022,0,0.0063843889,0,0.0131304209,NYU
51094,session_1,rest_1,0.9874201599,0.3761366752,0.0948304144,0,0.0067478889,0,0.0106991022,NYU
51095,session_1,rest_1,0.8194744513,0.2457304215,0.1419271174,3,0.0068757222,1.6574585635,0.0279992411,NYU
51096,session_1,rest_1,1.0048587987,0.3727137733,0.0253716619,0,0.0060048889,0,0.0104063354,NYU
51097,session_1,rest_1,0.9967698585,0.3791395894,0.0497588736,0,0.0065475556,0,0.0128349534,NYU
51098,session_1,rest_1,0.9984505691,0.367836565,0.0511808611,0,0.0060162222,0,0.0150361078,NYU
51099,session_1,rest_1,0.9954361049,0.3168433557,0.0428363666,0,0.0055496111,0,0.0147707899,NYU
51100,session_1,rest_1,0.9799547358,0.3384981833,0.0571858186,0,0.0061597222,0,0.0180815089,NYU
51101,session_1,rest_1,0.9815988103,0.3286589043,0.0911379993,1,0.0066941667,0.5524861878,0.0159714272,NYU
51102,session_1,rest_1,0.9879199288,0.362444021,0.0897834659,0,0.0067404444,0,0.0150099231,NYU
51103,session_1,rest_1,0.9291196794,0.2746244217,0.0728397562,0,0.0114026667,0,0.0237461122,NYU
51104,session_1,rest_1,0.9102862191,0.3333541547,0.0412830992,0,0.0055951111,0,0.0163122952,NYU
51105,session_1,rest_1,0.9939314086,0.4044909251,0.025919197,0,0.0060612778,0,0.0138305472,NYU
51106,session_1,rest_1,1.0266157964,0.3574625905,0.0369307509,0,0.0059373889,0,0.0139752794,NYU
51107,session_1,rest_1,1.0497165395,0.3803388775,0.0348723828,0,0.0061843333,0,0.0142428722,NYU
51108,session_1,rest_1,0.9942396923,0.3820268947,0.0429007503,0,0.0059794444,0,0.0092164264,NYU
51109,session_1,rest_1,1.0455777939,0.2967660463,0.0790389168,0,0.0068309444,0,0.0222048528,NYU
51110,session_1,rest_1,0.9788239622,0.3920386662,0.0429179136,0,0.0063794444,0,0.0113639091,NYU
51111,session_1,rest_1,0.9600143916,0.3054075953,0.037453664,0,0.0057750556,0,0.0159311827,NYU
51112,session_1,rest_1,0.9694829271,0.3777954383,0.0474193773,0,0.0063538889,0,0.0142999973,NYU
51113,session_1,rest_1,0.9668595001,0.3430269309,0.0339015398,0,0.0059714444,0,0.0140146944,NYU
51114,session_1,rest_1,1.0518617119,0.361241714,0.0368026756,0,0.0060991667,0,0.0139840239,NYU
51115,session_1,rest_1,0.9683220708,0.3443789446,0.0303427677,0,0.0068569444,0,0.0134062236,NYU
51116,session_1,rest_1,0.9993066376,0.3504637059,0.0374164946,0,0.0064252778,0,0.0127473248,NYU
51117,session_1,rest_1,0.9444892348,0.3870150386,0.0357093783,0,0.0062968889,0,0.0118255829,NYU
51118,session_1,rest_1,0.9585870739,0.2783151764,0.0529846877,0,0.0086872222,0,0.0229440156,NYU
51119,session_1,rest_1,0.9848801621,0.3078734825,0.0373090195,0,0.0068493889,0,0.0178526711,NYU
51120,session_1,rest_1,1.0245168959,0.4174813456,0.0540994132,0,0.0060572778,0,0.0123227021,NYU
51121,session_1,rest_1,1.0787994521,0.4655473371,0.0383245723,0,0.0065425556,0,0.011008349,NYU
51122,session_1,rest_1,1.0485658588,0.3409376159,0.0938325036,0,0.0060504444,0,0.0175346778,NYU
51123,session_1,rest_1,0.9620236605,0.3744073632,0.1126807042,0,0.0062231111,0,0.0121512874,NYU
51124,session_1,rest_1,1.026065007,0.4112923305,0.0268966375,0,0.0063568333,0,0.0117882983,NYU
51125,session_1,rest_1,1.0706232091,0.4248665174,0.0227676661,0,0.0064546667,0,0.0130354614,NYU
51126,session_1,rest_1,0.9867767838,0.3374231177,0.0404214956,0,0.0055563333,0,0.0160741456,NYU
51127,session_1,rest_1,0.894280072,0.2341205344,0.2255591566,4,0.0094932222,2.2099447514,0.0386766539,NYU
51128,session_1,rest_1,0.9700888547,0.3309278343,0.0257168348,0,0.0058317778,0,0.0155438322,NYU
51129,session_1,rest_1,0.9745634285,0.3870241883,0.0477567166,0,0.0060057778,0,0.0105175764,NYU
51130,session_1,rest_1,0.7907158692,0.2417943313,0.0753975351,0,0.0051306111,0,0.0276920611,NYU
51131,session_1,rest_1,1.0184079359,0.3683830603,0.0328269334,0,0.0062174444,0,0.0141293189,NYU
51132,session_1,rest_1,1.2137745998,0.051593882,0.0626146362,0,0.0009423333,0,0.0078218625,TRINITY
51133,session_1,rest_1,1.2284488762,0.0403000615,0.0616617985,0,0.0019872667,0,0.0078148824,TRINITY
51134,session_1,rest_1,1.2756654403,0.0284483733,0.0700853106,0,0.0042782,0,0.0103501696,TRINITY
51135,session_1,rest_1,1.431944884,0.0545954842,0.0548834603,0,0.0012134667,0,0.0060469948,TRINITY
51136,session_1,rest_1,1.1547508401,0.0471635802,0.4864885483,17,0.0044228667,11.2582781457,0.0270917873,TRINITY
51137,session_1,rest_1,1.3617922425,0.0407367786,0.0852422221,0,0.0017256667,0,0.0125572421,TRINITY
51138,session_1,rest_1,1.3562324261,0.0565454127,0.0515098217,0,0.0008509333,0,0.0070333006,TRINITY
51139,session_1,rest_1,1.1218792878,0.0513045091,0.0549808094,0,0.0012084,0,0.0062201728,TRINITY
51140,session_1,rest_1,1.4382918149,0.0421145484,0.0432022813,0,0.0009275333,0,0.0052842569,TRINITY
51141,session_1,rest_1,1.1894705011,0.0762192857,0.109729004,0,0.0057089333,0,0.0089996274,TRINITY
51142,session_1,rest_1,1.3935895082,0.0309394295,0.0675837852,0,0.0064003333,0,0.0085311555,TRINITY
51146,session_1,rest_1,0.9244024334,0.3347157865,0.0261974736,0,0.0062243889,0,0.0167364794,NYU
51147,session_1,rest_1,1.0519562326,0.3809591504,0.0492660521,0,0.0062302222,0,0.0148083089,NYU
51148,session_1,rest_1,0.9839293814,0.3635137058,0.0420646403,0,0.0062396667,0,0.015006796,NYU
51149,session_1,rest_1,1.010525604,0.4074015746,0.0942693452,0,0.0068407778,0,0.0135088059,NYU
51150,session_1,rest_1,0.9513644674,0.3067553199,0.1259249417,0,0.0063762778,0,0.0230029206,NYU
51151,session_1,rest_1,1.0250538766,0.3278148107,0.0451036648,0,0.0061420556,0,0.0133346459,NYU
51152,session_1,rest_1,1.0409571146,0.3574395547,0.045205088,0,0.0061220556,0,0.0142094767,NYU
51153,session_1,rest_1,0.9353210681,0.3391647306,0.045803022,0,0.0058835556,0,0.0155146364,NYU
51154,session_1,rest_1,1.0171912794,0.3833952341,0.0520910788,0,0.0062153333,0,0.0120558096,NYU
51155,session_1,rest_1,1.0133556484,0.3101223414,0.0433187811,0,0.0060117778,0,0.0139677417,NYU
51156,session_1,rest_1,0.8351160955,0.2419885267,0.1007146113,0,0.0071913889,0,0.0301671633,NYU
51159,session_1,rest_1,1.0371680095,0.3152170567,0.2620693419,8,0.0154437222,4.4198895028,0.0248510371,NYU
51160,session_1,rest_1,1.3021905592,0.0320047453,0.0886671349,0,0.0031339444,0,0.0069917731,STANFORD
51161,session_1,rest_1,1.1984167704,0.0370394831,0.3390702334,11,0.0117606667,6.0773480663,0.0158569461,STANFORD
51162,session_1,rest_1,1.2043946814,0.175883757,0.0270378827,0,0.0018713333,0,0.0060660239,STANFORD
51163,session_1,rest_1,1.2719411701,0.0282878952,0.0687823629,0,0.011534,0,0.0087688345,STANFORD
51164,session_1,rest_1,1.314544137,0.0777662649,0.0571334812,0,0.0078731111,0,0.0046830793,STANFORD
51165,session_1,rest_1,1.1539899342,0.0274689365,0.1193663572,4,0.0108217778,2.2099447514,0.0110003591,STANFORD
51166,session_1,rest_1,1.1785722187,0.0302754081,0.2981039375,6,0.006215,2.489626556,0.0172278225,STANFORD
51167,session_1,rest_1,1.0138512671,0.0313065218,0.1350603838,3,0.0121814365,1.6483516484,0.0213668446,STANFORD
51168,session_1,rest_1,1.057029856,0.0998862522,0.0903045546,0,0.0067392778,0,0.015864644,STANFORD
51169,session_1,rest_1,1.165828977,0.054945695,0.0920074275,0,0.0017495,0,0.007111275,STANFORD
51170,session_1,rest_1,1.0159520512,0.0615957828,0.0688480393,0,0.0074076667,0,0.0112128167,STANFORD
51171,session_1,rest_1,1.1371574158,0.0490269134,0.0662109671,0,0.0034456667,0,0.0083382591,STANFORD
51172,session_1,rest_1,1.2486641997,0.0578103712,0.0906980568,0,0.0073029444,0,0.0092428649,STANFORD
51173,session_1,rest_1,1.324055246,0.0197200805,0.0908128648,2,0.0110377222,1.1049723757,0.0059510009,STANFORD
51174,session_1,rest_1,1.0887946043,0.268284227,0.0663696898,0,0.0034034167,0,0.0110457084,STANFORD
51175,session_1,rest_1,1.1137629632,0.0511793505,0.133428649,1,0.0077371667,0.5524861878,0.0179974869,STANFORD
51176,session_1,rest_1,1.3013567239,0.0326065887,0.2096428126,5,0.0209311111,2.7624309392,0.0242250821,STANFORD
51177,session_1,rest_1,1.4294322868,0.0257899812,0.0389636343,0,0.0027092222,0,0.0067142524,STANFORD
51178,session_1,rest_1,1.0763754237,0.0147203891,0.0947136861,0,0.0042168333,0,0.0198807997,STANFORD
51179,session_1,rest_1,1.0674455265,0.0135829501,0.0825401324,0,0.0014753333,0,0.0157202106,STANFORD
51180,session_1,rest_1,1.204375235,0.0417686647,0.05913186,0,0.0008602083,0,0.0039279088,STANFORD
51181,session_1,rest_1,1.2518098128,0.0265004668,0.0759203162,0,0.0014722083,0,0.0057308406,STANFORD
51182,session_1,rest_1,1.1414110422,0.0344175308,0.0300245367,0,0.0005079583,0,0.0028090318,STANFORD
51183,session_1,rest_1,0.9366346753,0.0176850553,0.1291329517,2,0.0023232917,0.8298755187,0.0162409402,STANFORD
51184,session_1,rest_1,1.1868237257,0.0667810931,0.0481256593,0,0.0023960833,0,0.0057501509,STANFORD
51185,session_1,rest_1,1.3021398815,0.0450837345,0.1816077647,2,0.0070014167,0.8298755187,0.0071968505,STANFORD
51186,session_1,rest_1,0.9599960257,0.0117447094,0.1728965174,3,0.00313525,1.244813278,0.0229530471,STANFORD
51187,session_1,rest_1,1.0100716651,0.0359923402,0.0486553194,0,0.000835,0,0.0092685506,STANFORD
51188,session_1,rest_1,1.0238613718,0.1077723029,0.0472376193,0,0.0007248333,0,0.0091508857,STANFORD
51189,session_1,rest_1,1.2017173631,0.0314418172,0.1338096515,2,0.0062793333,0.8298755187,0.0082670575,STANFORD
51190,session_1,rest_1,1.1562539568,0.0615411526,0.0723985374,2,0.01303025,0.8298755187,0.0134989737,STANFORD
51191,session_1,rest_1,1.3029503122,0.0362352421,0.11034019,1,0.0121644167,0.4149377593,0.0099466765,STANFORD
51192,session_1,rest_1,1.1200947342,0.0782995507,0.0665591238,0,0.0047265417,0,0.0063462727,STANFORD
51193,session_1,rest_1,1.2302802263,0.0335555975,0.1583456488,7,0.019589875,2.9045643154,0.0220100936,STANFORD
51194,session_1,rest_1,1.4254682959,0.102648728,0.0454416606,0,0.0024155,0,0.0039651478,STANFORD
51195,session_1,rest_1,0.7847321976,0.0189081271,0.358528738,19,0.0127052083,7.8838174274,0.0695575333,STANFORD
51196,session_1,rest_1,1.240356442,0.0408918936,0.1030829587,0,0.007520042,0,0.0070676087,STANFORD
51197,session_1,rest_1,1.2907859201,0.0289528921,0.0470524321,0,0.0019847917,0,0.0053819807,STANFORD
51198,session_1,rest_1,1.1830304284,0.0112972515,0.0448838962,0,0.0035132917,0,0.0047645441,STANFORD
51199,session_1,rest_1,1.3582609491,0.0373441213,0.1787804222,7,0.0162408824,2.9288702929,0.0088278863,STANFORD
51201,session_1,rest_1,1.1949190781,0.0276197664,0.3122883652,4,0.01155475,3.305785124,0.0132888284,UCLA_1
51202,session_1,rest_1,1.2603757427,0.0714331219,0.3102310139,8,0.0289260833,6.6115702479,0.0163323678,UCLA_1
51203,session_1,rest_1,1.1313334572,0.1042282701,0.6848010741,25,0.0218480833,20.6611570248,0.027799549,UCLA_1
51204,session_1,rest_1,1.1451833943,0.0522017895,0.4375858193,10,0.0099498333,8.2644628099,0.0181301618,UCLA_1
51205,session_1,rest_1,1.2377235069,0.0276056878,0.0649317116,0,0.002115,0,0.0083364595,UCLA_1
51206,session_1,rest_1,1.1400752809,0.0266837344,0.0707829237,0,0.0025779167,0,0.0043653883,UCLA_1
51207,session_1,rest_1,1.1623333214,0.0494051751,0.2387858731,5,0.0096141667,4.132231405,0.0138099443,UCLA_1
51208,session_1,rest_1,0.933447477,0.0338669927,0.1412592115,2,0.0118405833,1.652892562,0.0189264024,UCLA_1
51209,session_1,rest_1,1.0102573447,0.0380841766,0.4156493152,13,0.0078970833,10.7438016529,0.037583505,UCLA_1
51210,session_1,rest_1,1.0646391949,0.0351825021,0.0814367001,0,0.0046425833,0,0.0098264467,UCLA_1
51211,session_1,rest_1,1.0676345902,0.0494119969,0.1328237913,0,0.0029665833,0,0.0078637147,UCLA_1
51212,session_1,rest_1,1.1349925704,0.0231020942,0.0977744496,0,0.00155075,0,0.0039216787,UCLA_1
51213,session_1,rest_1,1.1220669518,0.2313875802,0.7122110769,15,0.0283134167,12.3966942149,0.0273327975,UCLA_1
51214,session_1,rest_1,1.2027344153,0.0369548299,0.097025518,0,0.0029513333,0,0.0168087839,UCLA_1
51215,session_1,rest_1,1.0997718146,0.0496966904,0.2139793753,7,0.0146464167,5.7851239669,0.0142830808,UCLA_1
51216,session_1,rest_1,1.2340355367,0.0368523033,0.1285404939,0,0.0030386667,0,0.0089656823,UCLA_1
51217,session_1,rest_1,1.1897019035,0.0359533435,0.0519382453,0,0.0059049167,0,0.0059487011,UCLA_1
51218,session_1,rest_1,1.2693306821,0.0383766411,0.0401579294,0,0.0011909167,0,0.0024097368,UCLA_1
51219,session_1,rest_1,1.0933993819,0.0387661543,0.2976986143,6,0.0216003333,4.958677686,0.0148695348,UCLA_1
51220,session_1,rest_1,1.2758608984,0.0570066291,0.0893465486,0,0.0017581667,0,0.0065206968,UCLA_1
51221,session_1,rest_1,1.2354547377,0.0262479975,0.0740481332,0,0.0051354167,0,0.0048698718,UCLA_1
51222,session_1,rest_1,1.1767666514,0.022619949,0.0588524593,0,0.0012221667,0,0.0047590333,UCLA_1
51223,session_1,rest_1,1.2125889352,0.0163945761,0.093003049,0,0.0022875,0,0.0050515937,UCLA_1
51224,session_1,rest_1,1.2722276117,0.015147549,0.0555662454,0,0.0022925,0,0.0043108693,UCLA_1
51225,session_1,rest_1,1.2459787842,0.0301555399,0.096781299,0,0.0011831667,0,0.0056792161,UCLA_1
51226,session_1,rest_1,1.1832829958,0.0545400651,0.1108683614,0,0.0061419167,0,0.0067129523,UCLA_1
51227,session_1,rest_1,1.254301738,0.0835350036,0.3123527266,4,0.0122179167,3.305785124,0.0117494768,UCLA_1
51228,session_1,rest_1,1.1926597714,0.1071291002,1.2243426877,53,0.0157139167,43.8016528926,0.0469410383,UCLA_1
51229,session_1,rest_1,1.1021162825,0.0442664737,0.0370348012,0,0.0031265833,0,0.0034835887,UCLA_1
51230,session_1,rest_1,1.1824075639,0.0367958935,0.0381761828,0,0.00217025,0,0.0046656599,UCLA_1
51231,session_1,rest_1,1.2078873401,0.0578050268,0.3371120898,7,0.0205769167,5.7851239669,0.0125479808,UCLA_1
51234,session_1,rest_1,1.2586056063,0.0477274887,0.0300930024,0,0.0006705833,0,0.0042939549,UCLA_1
51235,session_1,rest_1,1.1384964111,0.0241741279,0.0605767452,0,0.0043609167,0,0.0050482079,UCLA_1
51236,session_1,rest_1,1.273754132,0.0343191067,0.1961977944,1,0.010579,0.826446281,0.0106938313,UCLA_1
51237,session_1,rest_1,1.1785357707,0.0158331591,0.0410743022,0,0.0017729167,0,0.0027066851,UCLA_1
51238,session_1,rest_1,1.1916394849,0.0898448273,0.8727065233,36,0.0125221667,29.7520661157,0.0197491806,UCLA_1
51239,session_1,rest_1,1.2569598983,0.0245655894,0.1232206728,0,0.0026313333,0,0.0061951693,UCLA_1
51240,session_1,rest_1,1.2573505604,0.0299428223,0.0817456323,1,0.00468525,0.826446281,0.00667509,UCLA_1
51241,session_1,rest_1,1.138158343,0.0660560559,0.0429014422,0,0.0009918333,0,0.0033587853,UCLA_1
51248,session_1,rest_1,1.2054017339,0.0640083423,0.043181898,0,0.0025930833,0,0.0059335558,UCLA_1
51249,session_1,rest_1,1.366415952,0.0371849933,0.0835427602,0,0.0025129167,0,0.005762144,UCLA_1
51250,session_1,rest_1,1.1543170149,0.0374545406,0.1093695867,1,0.0065098333,0.826446281,0.0068943114,UCLA_1
51251,session_1,rest_1,1.207326291,0.1366925848,0.1498028401,1,0.0093210833,0.826446281,0.0118194872,UCLA_1
51252,session_1,rest_1,1.2282954115,0.0341914864,0.0751388903,0,0.0051529167,0,0.0066935468,UCLA_1
51253,session_1,rest_1,1.3108053182,0.0484801099,0.0241920706,0,0.0007015833,0,0.002993424,UCLA_1
51254,session_1,rest_1,1.2534458373,0.0822460438,0.0514237446,0,0.0051914167,0,0.0061818377,UCLA_1
51255,session_1,rest_1,1.2427626721,0.0243183976,0.0658476713,0,0.0012365,0,0.0071752737,UCLA_1
51256,session_1,rest_1,1.1940884628,0.0396159872,0.0517974067,0,0.0014895833,0,0.0036136312,UCLA_1
51257,session_1,rest_1,1.3565705177,0.0564905774,0.0618346638,0,0.0016751667,0,0.0049023377,UCLA_1
51258,session_1,rest_1,1.1261833403,0.1775051002,0.8899470418,26,0.0443058333,21.4876033058,0.0475830144,UCLA_1
51259,session_1,rest_1,1.1820476416,0.0720494976,0.3069298493,8,0.0161234167,6.6115702479,0.0122098228,UCLA_1
51260,session_1,rest_1,1.2557520591,0.0478873436,0.0394667262,0,0.0010243333,0,0.0032765439,UCLA_1
51261,session_1,rest_1,1.1741755016,0.02135824,0.1119189245,0,0.0166975833,0,0.0120214299,UCLA_1
51262,session_1,rest_1,1.162152904,0.0413293292,0.0736621167,0,0.0033251667,0,0.006412068,UCLA_1
51263,session_1,rest_1,0.9967750543,0.1076642679,0.5636677694,16,0.02762525,13.2231404959,0.04061291,UCLA_1
51264,session_1,rest_1,1.2215669461,0.0342785659,0.0679562792,0,0.00242425,0,0.0037010381,UCLA_1
51265,session_1,rest_1,1.2957982504,0.0297054644,0.0408873808,0,0.0035178333,0,0.0049237976,UCLA_1
